Ocean,Country,Depth_M,Percent_Bleaching,Temperature_Mean,Temperature_MIN,Temperature_MAX,Year_Month,ocean_coordinate,latitude,longitude
Pacific,Japan,2.0,75.0,25.120000000000005,19.57000000000005,31.79000000000002,2008-09,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,0.2,75.0,24.670000000000016,19.54000000000002,31.80000000000001,2013-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,7.0,75.0,24.58000000000004,18.90000000000003,31.460000000000036,2007-06,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,3.0,75.0,24.629999999999995,19.19,32.82000000000005,2013-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,3.0,75.0,24.58000000000004,18.83000000000004,30.850000000000023,2009-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,1.5,75.0,24.58000000000004,18.83000000000004,30.850000000000023,2009-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,10.0,75.0,25.80000000000001,20.05000000000001,32.33000000000004,2016-10,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,5.0,75.0,25.80000000000001,20.05000000000001,32.33000000000004,2015-06,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,5.0,75.0,25.69,20.52000000000004,31.590000000000032,2016-09,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,8.0,75.0,25.79000000000002,20.170000000000016,32.49000000000001,2016-09,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,2.0,75.0,25.950000000000045,20.170000000000016,31.890000000000043,2016-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,1.0,75.0,25.460000000000036,19.74000000000001,31.210000000000036,2016-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,1.0,75.0,25.390000000000043,19.910000000000025,31.450000000000045,2013-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,3.0,75.0,25.54000000000002,19.890000000000043,31.230000000000015,2016-07,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,3.0,75.0,25.370000000000005,19.58000000000004,31.200000000000045,2016-07,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,1.0,75.0,25.370000000000005,19.58000000000004,31.200000000000045,2013-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,2.0,75.0,25.370000000000005,19.58000000000004,31.200000000000045,2016-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,4.0,75.0,25.420000000000016,19.65000000000003,31.670000000000016,2016-09,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,4.0,75.0,25.460000000000036,19.960000000000036,31.260000000000048,2016-09,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,2.0,75.0,24.730000000000015,19.160000000000025,31.03000000000003,2015-06,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,2.0,75.0,24.600000000000023,19.29000000000002,31.100000000000023,2009-09,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,1.0,75.0,24.600000000000023,18.870000000000005,31.610000000000017,2016-07,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,3.0,75.0,24.590000000000032,18.90000000000003,33.26000000000005,2016-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,2.0,75.0,24.510000000000048,18.700000000000045,31.760000000000048,2016-07,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,1.5,75.0,24.49000000000001,18.65000000000003,31.02000000000004,2016-09,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,2.0,75.0,24.52000000000004,18.510000000000048,31.930000000000007,2013-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,2.0,75.0,24.140000000000043,17.80000000000001,31.460000000000036,2013-09,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,2.0,75.0,24.30000000000001,18.170000000000016,31.480000000000015,2013-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,0.5,75.0,23.5,17.170000000000016,31.200000000000045,2016-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,2.0,75.0,23.03000000000003,15.900000000000034,31.129999999999995,2016-09,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,1.0,75.0,22.090000000000032,13.700000000000044,30.260000000000048,2016-09,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,4.0,75.0,22.210000000000036,14.760000000000048,30.370000000000005,2010-09,NorthWest Pacific Ocean,35.0,140.0
