Ocean,Country,Depth_M,Percent_Bleaching,Temperature_Mean,Temperature_MIN,Temperature_MAX,Year_Month
Pacific,Australia,,75.0,25.360000000000014,292.83,304.86,1998-04
Pacific,Australia,,75.0,25.379999999999995,293.17,304.25,1998-04
Pacific,Australia,,75.0,25.400000000000034,292.76,305.6,1998-04
Pacific,Australia,,75.0,25.400000000000034,292.1,305.01,1998-04
Pacific,Australia,,75.0,25.410000000000025,293.04,304.94,1998-04
Pacific,Australia,,75.0,25.54000000000002,293.32,304.1,1998-04
Pacific,Australia,,75.0,25.480000000000018,293.03,304.94,1998-04
Pacific,Australia,,75.0,25.53000000000003,293.39,304.04,1998-04
Pacific,Australia,,75.0,25.54000000000002,292.94,304.3,1998-04
Pacific,Australia,,75.0,25.430000000000007,292.72,305.79,1998-04
Pacific,Australia,,75.0,25.460000000000036,293.05,305.79,1998-04
Pacific,Australia,,75.0,25.480000000000018,292.58,304.41,1998-04
Pacific,Australia,,75.0,25.480000000000018,293.0,304.02,1998-04
Pacific,Australia,,75.0,25.510000000000048,292.6,304.83,1998-04
Pacific,Australia,,75.0,25.54000000000002,293.01,304.73,1998-04
Pacific,Australia,,75.0,25.560000000000002,292.45,305.41,1998-04
Pacific,Australia,,75.0,25.55000000000001,292.45,304.98,1998-04
Pacific,Australia,,75.0,25.700000000000045,292.97,305.46,1998-04
Pacific,Australia,,75.0,25.680000000000007,292.27,305.2,1998-04
Pacific,Australia,,75.0,25.439999999999998,293.96,303.29,1998-04
Pacific,Australia,,75.0,25.83000000000004,291.98,305.7,1998-04
Pacific,Australia,,75.0,25.960000000000036,292.58,306.64,1998-04
Pacific,Australia,,75.0,25.910000000000025,294.36,304.07,1998-04
Pacific,Australia,,75.0,26.05000000000001,292.58,306.14,1998-04
Pacific,Australia,,75.0,25.939999999999998,292.57,306.11,1998-04
Pacific,Australia,,75.0,25.850000000000023,292.98,305.11,1998-04
Pacific,Australia,,75.0,25.879999999999995,292.98,305.22,1998-04
Pacific,Australia,,75.0,25.920000000000016,292.2,305.77,1998-04
Pacific,Australia,,75.0,26.04000000000002,292.47,308.55,1998-04
Pacific,Australia,,75.0,26.170000000000016,292.58,306.6,1998-04
Pacific,Australia,,75.0,26.02000000000004,292.91,304.94,1998-04
Pacific,Australia,,75.0,26.060000000000002,292.95,304.94,1998-04
Pacific,Australia,,75.0,26.0,292.91,305.61,1998-04
Pacific,Australia,,75.0,26.04000000000002,292.94,305.21,1998-04
Pacific,Australia,,75.0,26.060000000000002,292.94,305.32,1998-04
Pacific,Australia,,75.0,26.110000000000014,292.98,305.79,1998-04
Pacific,Australia,,75.0,26.04000000000002,293.39,305.33,1998-04
Pacific,Australia,,75.0,26.05000000000001,293.33,305.14,1998-04
Pacific,Australia,,75.0,26.010000000000048,293.14,305.5,1998-04
Pacific,Australia,,75.0,26.04000000000002,293.47,305.11,1998-04
Pacific,Australia,,75.0,26.090000000000032,293.54,305.95,1998-04
Pacific,Australia,,75.0,26.120000000000005,293.45,305.51,1998-04
Pacific,Australia,,75.0,26.100000000000023,293.39,306.07,1998-04
Pacific,Australia,,75.0,26.08000000000004,293.42,305.57,1998-04
Pacific,Australia,,75.0,26.08000000000004,293.45,305.32,1998-04
Pacific,Australia,,75.0,26.090000000000032,293.64,305.39,1998-04
Pacific,Australia,,75.0,26.189999999999998,294.73,304.39,1998-04
Pacific,Australia,,75.0,26.180000000000007,293.7,305.66,1998-04
Pacific,Australia,,75.0,26.150000000000034,293.27,305.1,1998-04
Pacific,Australia,,75.0,26.25,293.38,305.45,1998-04
Pacific,Australia,,75.0,26.25,293.29,305.36,1998-04
Pacific,Australia,,75.0,26.27000000000004,293.2,305.64,1998-04
Pacific,Australia,,75.0,26.24000000000001,293.39,305.77,1998-04
Pacific,Australia,,75.0,26.210000000000036,294.42,304.27,1998-04
Pacific,Australia,,75.0,26.310000000000002,293.14,306.64,1998-04
Pacific,Australia,,75.0,26.28000000000003,294.72,305.03,1998-04
Pacific,Australia,,75.0,26.210000000000036,293.48,305.6,1998-04
Pacific,Australia,,75.0,26.30000000000001,294.25,304.64,1998-04
Pacific,Australia,,75.0,26.33000000000004,294.11,304.85,1998-04
Pacific,Australia,,75.0,26.260000000000048,293.51,305.39,1998-04
Pacific,Australia,,75.0,26.379999999999995,294.2,305.44,1998-04
Pacific,Australia,,75.0,26.25,293.58,305.57,1998-04
Pacific,Australia,,75.0,26.310000000000002,293.89,304.85,1998-04
Pacific,Australia,,75.0,26.350000000000023,293.79,305.23,1998-04
Pacific,Australia,,75.0,26.350000000000023,293.29,305.48,1998-04
Pacific,Australia,,75.0,26.370000000000005,293.29,305.48,1998-04
Pacific,Australia,,75.0,26.33000000000004,293.29,305.73,1998-04
Pacific,Australia,,75.0,26.350000000000023,294.01,305.39,1998-04
Pacific,Australia,,75.0,26.400000000000034,294.18,305.02,1998-04
Pacific,Australia,,75.0,26.350000000000023,293.17,306.04,1998-04
Pacific,Australia,,75.0,26.260000000000048,294.14,307.6,1998-04
Pacific,Australia,,75.0,26.30000000000001,294.07,307.95,1998-04
Pacific,Australia,,75.0,26.260000000000048,294.08,307.6,1998-04
Pacific,Australia,,75.0,26.129999999999995,293.83,309.64,1998-04
Pacific,Australia,,75.0,26.120000000000005,293.97,308.26,1998-04
Pacific,Australia,,75.0,26.129999999999995,294.3,304.8,1998-04
Pacific,Australia,,75.0,26.970000000000027,294.96,305.31,1998-04
Pacific,Cambodia,4.0,75.0,29.28000000000003,298.95,306.92,2009-02
Pacific,Cambodia,5.0,75.0,29.04000000000002,298.77,306.78,2009-03
Pacific,Cambodia,,75.0,29.210000000000036,298.6,306.86,1998-05
Pacific,Chile,10.0,75.0,22.350000000000023,291.45,300.13,1980-06
Pacific,Commonwealth of the Northern Mariana Islands,,75.0,28.25,297.88,304.69,2001-07
Pacific,Commonwealth of the Northern Mariana Islands,2.5,75.0,28.27000000000004,297.8,304.78,2001-07
Pacific,Cook Islands,,75.0,26.720000000000027,295.82,303.95,2000-04
Pacific,Costa Rica,,75.0,27.400000000000034,297.48,304.98,1983-01
Pacific,Costa Rica,,75.0,27.410000000000025,297.63,305.63,1983-01
Pacific,Ecuador,,75.0,23.100000000000023,289.43,303.64,1983-01
Pacific,Ecuador,,75.0,23.160000000000025,290.69,303.54,1983-01
Pacific,Ecuador,,75.0,23.340000000000032,290.58,303.45,1983-01
Pacific,Ecuador,,75.0,23.560000000000002,291.65,303.35,1998-02
Pacific,Ecuador,14.0,75.0,22.99000000000001,288.95,303.64,1998-03
Pacific,Ecuador,1.5,75.0,23.210000000000036,290.48,303.61,1998-03
Pacific,Ecuador,7.0,75.0,24.220000000000027,291.41,303.49,1998-03
